Titlu,Pret_EUR,Pret_Raw,Link,Descriere_Completa,Descriere_Preview
"Apartament 2 camere, Centru-Palas",122000.0,122 000 €,https://www.storia.ro/ro/oferta/apartament-2-camere-centru-palas-IDGqjd,"Propunem spre vanzare Apartament 2 camere ,situat la etajul 3 ,  din zona  Palas.

Apartamentul dispune de o suprafata totala de 50  mp,  situat in zona centrala a orasului Iasi fiind ideal pentru o investitie imobiliara. 

Apartamentul este  bine compartimentat deoarece are 2 dormitoare separate si o zona de bucatarie și living, deschisa, cu iesire pe terasa de aproximativ 9 mp.

Pozele sunt reale iar apartamentul se vinde mobilat cu posibilitate preluare chiriaș.

Constructie pe cadre Otel beton

Termosistem Polistiren  10 cm

Tamplărie 

Compartimentare ND

 interfon

Instalatii electrice cupru

Centrala proprie 

Pret 122000euro
Telefon: 0799/ 656/ 207","Adăugat acum 5 zile | ... | 1 | / | 4 | 122 000 € | 2440 €/m² | Apartament 2 camere, Centru-Palas | Tudor Vladimirescu, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 50 m² | Etaj | etajul 3 | Vezi descrierea anunțului | Propunem spre vanzare Apartament 2 camere ,situat la etajul 3 ,  din zona  Palas.Apartamentul dispune de o suprafata totala de 50  mp,  situat in zona centrala a orasului Iasi fiind ideal pentru o inv... | Smart Imobiliare | Agenție imobiliară"
Apartament 2 camere Podu Ros,76000.0,76 000 €,https://www.storia.ro/ro/oferta/apartament-2-camere-podu-ros-IDGqgv,"Propunem spre vanzare un apartament cu 2 camere, model nedecomandat, situat la etajul 3 din 4 al unui bloc fara risc seismic in zona Podu Ros

Apartamentul dispune de centrala termica proprie, tamplarie pvc cu geam termopan, geam la baie, usa metalica, dar necesita renovare in totalitate, prilej ideal de a fi amenajat dupa bunul plac!

Zona ideala pentru locuit cat si pt investitie, chiriile fiind foarte cautate in zona! Vedere la bulevard, mijloace de transport in apropiere, centre comerciale, cateva minute pana la Palas, Aproape de toate punctele de interes ale orasului!


Pentru detalii si vizionari ne puteti contacta!","Adăugat acum 5 zile | ... | ... | ... | ... | ... | 1 | / | 8 | 76 000 € | 1689 €/m² | Apartament 2 camere Podu Ros | Centru, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 45 m² | Etaj | etajul 3 | Vezi descrierea anunțului | Propunem spre vanzare un apartament cu 2 camere, model nedecomandat, situat la etajul 3 din 4 al unui bloc fara risc seismic in zona Podu Ros
Apartamentul dispune de centrala termica proprie, tamplar... | Smart Casa Imobiliare | Agenție imobiliară"
"Apartament 1 camera mobilat, bloc 2017, etaj 2, capat Cug Valea Adanca",67000.0,67 000 €,https://www.storia.ro/ro/oferta/apartament-1-camera-mobilat-bloc-2017-etaj-2-capat-cug-valea-adanca-IDGqg1,"Apartament 1 camera, decomandat de vanzare in Iasi capat Cug Valea Adanca, cartier rezidential situat la 600 m in spate la fostul Expo Mobila, actualul Mega Image, pe traseul autobuzului 503 CTP IASI, cu statia in fata complexului.

Apartamentul propus spre vanzare este situat la etajul 2 in bloc cu 3 niveluri, are o suprafat de 36 mp, compartimentare fuctionala, hol spatios de acces, baie cu cada, bucatarie inchisa clasic, camera spatioasa si foarte bine iluminata natural, balcon cu acces din bucatarie, dotat cu usa metalica la intrare, centrala termica proprie, tamplarie exterioara PVC tripan, usi MDF la interior, placi ceramice de import, parchet laminat, racordat la toate utilitatile, se vinde mobilat si utilat complet, cu mobilier si electrocasnice mpoderne aflate in stare foarte buna.

Actele sunt in regula, se accepta si plata prin credit bancar, iar pretul este de 67.000 euro usor negociabil.","Adăugat acum 5 zile | ... | ... | ... | ... | ... | ... | ... | 1 | / | 10 | 67 000 € | 1861 €/m² | Apartament 1 camera mobilat, bloc 2017, etaj 2, capat Cug Valea Adanca | CUG, Iasi, Iasi | Numărul de camere | 1 cameră | Prețul pe metru pătrat | 36 m² | Etaj | etajul 2 | Vezi descrierea anunțului | Apartament 1 camera, decomandat de vanzare in Iasi capat Cug Valea Adanca, cartier rezidential situat la 600 m in spate la fostul Expo Mobila, actualul Mega Image, pe traseul autobuzului 503 CTP IASI,... | Stil Imobil | Agenție imobiliară"
Etaj 2-Tatarasi Doi Baieti-2 Camere 54mp bloc 2019,128000.0,128 000 €,https://www.storia.ro/ro/oferta/etaj-2-tatarasi-doi-baieti-2-camere-54mp-bloc-2019-IDGqfG,"Va propunem spre vanzare un apartament cu 2 camere de 54mp utili situat in zona Tatarasi-Doi Baieti,la etajul 2/5 cu lift,intr-un bloc construit in anul 2019,cu acces rapid catre mijloacele de transport in comun.
Apartamentul beneficiaza de centrala termica,usa metalica,gresie,faiamta,parchet,aer conditionat.Se vinde complet mobilat si utilat,se accepta si credit.","Adăugat acum 5 zile | ... | ... | ... | ... | ... | ... | ... | 1 | / | 10 | 128 000 € | 2370 €/m² | Etaj 2-Tatarasi Doi Baieti-2 Camere 54mp bloc 2019 | Tatarasi Nord, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 54 m² | Etaj | etajul 2 | Vezi descrierea anunțului | Va propunem spre vanzare un apartament cu 2 camere de 54mp utili situat in zona Tatarasi-Doi Baieti,la etajul 2/5 cu lift,intr-un bloc construit in anul 2019,cu acces rapid catre mijloacele de transpo... | ZDA | Agenție imobiliară"
Alexandru - Familial - 2 camere - mobilat + utilat - renovat,79900.0,79 900 €,https://www.storia.ro/ro/oferta/alexandru-familial-2-camere-mobilat-utilat-renovat-IDGqfB,"Apartament 2 camere situat in zona Alexandru cel Bun - Familial , la parter intr o cladire de 4 etaje . Detine centrala termica , tamplarie pvc , usa metalica , izolatie exterioara . 
Se vinde mobilat
Pret 79900 euro - se accepta credit

Detalii la tel 0770/368.722 - unu imobiliare","Adăugat acum 5 zile | ... | ... | ... | ... | ... | ... | 1 | / | 9 | 79 900 € | 1902 €/m² | Alexandru - Familial - 2 camere - mobilat + utilat - renovat | Alexandru Cel Bun, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 42 m² | Etaj | parter | Vezi descrierea anunțului | Apartament 2 camere situat in zona Alexandru cel Bun - Familial , la parter intr o cladire de 4 etaje . Detine centrala termica , tamplarie pvc , usa metalica , izolatie exterioara . Se vinde mobilatP... | ZDA | Agenție imobiliară"
Tudor Vladimirescu-Bucsinescu- 2 Camere  Decomandat 50mp,71900.0,71 900 €,https://www.storia.ro/ro/oferta/tudor-vladimirescu-bucsinescu-2-camere-decomandat-50mp-IDGqfj,"Va propunem spre vanzare un apartament cu 2 camere decomandat de 50mp situat in zona Tudor Vladimirescu-Bucsinescu,la etajul 3/3 cu pod cu accces rapid catre mijoacele de transport in comun.
Apartamentul beneficiaza de centrala termica,usa metalica,gresie,faianta,parchet,termopan,geam la baie.Se vinde complet mobilat si utilat.","Adăugat acum 5 zile | ... | ... | ... | 1 | / | 6 | 71 900 € | 1438 €/m² | Tudor Vladimirescu-Bucsinescu- 2 Camere  Decomandat 50mp | Tudor Vladimirescu, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 50 m² | Etaj | etajul 3 | Vezi descrierea anunțului | Va propunem spre vanzare un apartament cu 2 camere decomandat de 50mp situat in zona Tudor Vladimirescu-Bucsinescu,la etajul 3/3 cu pod cu accces rapid catre mijoacele de transport in comun.Apartament... | ZDA | Agenție imobiliară"
Apartament 3 camere decomandat cu 2 bai - etaj 2 - 1980,127000.0,127 000 €,https://www.storia.ro/ro/oferta/apartament-3-camere-decomandat-cu-2-bai-etaj-2-1980-IDGqeX,"Apartament 3 camere decomandat, 71mp, zona Galata – Etaj 2/4 
 Locație excelentă – situat în zona Galata, una dintre cele mai căutate și bine conectate zone din oraș, aproape de mijloace de transport, școli, grădinițe, magazine și parcuri.
 Detalii apartament:
 Suprafață utilă: 71 mp
 Compartimentare: decomandat – 3 camere spațioase, bucătărie separată, baie, grup sanitar și 2 balcoane
 Etaj: 2 din 4
 Imobil bine întreținut, vecini liniștiți
Ideal pentru familie sau investiție","Adăugat acum 5 zile | ... | ... | ... | ... | ... | ... | ... | 1 | / | 10 | 127 000 € | 1814 €/m² | Apartament 3 camere decomandat cu 2 bai - etaj 2 - 1980 | Galata, Iasi, Iasi | Numărul de camere | 3 camere | Prețul pe metru pătrat | 70 m² | Etaj | etajul 2 | Vezi descrierea anunțului | Apartament 3 camere decomandat, 71mp, zona Galata – Etaj 2/4  Locație excelentă – situat în zona Galata, una dintre cele mai căutate și bine conectate zone din oraș, aproape de mijloace de transport, ... | ZDA | Agenție imobiliară"
Gradinari-Iulius Mall-2 Camere -Dubla Vedere -bloc 80',90000.0,90 000 €,https://www.storia.ro/ro/oferta/gradinari-iulius-mall-2-camere-dubla-vedere-bloc-80-IDGqel,"Va propunem spre vanzare un apartament cu 2 camere decomandat de 47mp  situat in zona Gradinari-Iulius Mall la parter inalt intr-un bloc de 4 etaje construit in anul 1980,cu acces rapid catre  mijloacele de transport in comun.
Apartamentul este liber si beneficiaza de  centrala termica,usa metalica,gresie,faianta,parchet,termopan,debara,balcon inchis cu termopan,izolatie exterioara.Se vinde complet mobilat si utilat.","Adăugat acum 5 zile | ... | ... | ... | ... | ... | ... | ... | ... | ... | ... | ... | 1 | / | 14 | 90 000 € | 1915 €/m² | Gradinari-Iulius Mall-2 Camere -Dubla Vedere -bloc 80' | Aleea Gradinari, Tatarasi Sud, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 47 m² | Etaj | parter | Vezi descrierea anunțului | Va propunem spre vanzare un apartament cu 2 camere decomandat de 47mp  situat in zona Gradinari-Iulius Mall la parter inalt intr-un bloc de 4 etaje construit in anul 1980,cu acces rapid catre  mijloac... | ZDA | Agenție imobiliară"
Apartament 2 camere decomandat - renovat complet -mobilat - zona Dacia,111000.0,111 000 €,https://www.storia.ro/ro/oferta/apartament-2-camere-decomandat-renovat-complet-mobilat-zona-dacia-IDGqef,"Apartament 2 camere decomandat situat in zona Dacia , etaj 4/4 cu hidroizolatie , renovat complet , cu o suprafata de 54mp . Detine centrala termica, tamplarie pvc , usa metalica , instalatie electrica schimbata , aer conditionat. 

Pret 111.000 euro - se accepta credit 

Detalii la tel 0770/368/722 - Unu Imobiliare","Adăugat acum 5 zile | ... | ... | ... | ... | ... | 1 | / | 8 | 111 000 € | 2056 €/m² | Apartament 2 camere decomandat - renovat complet -mobilat - zona Dacia | Dacia, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 54 m² | Etaj | etajul 4 | Vezi descrierea anunțului | Apartament 2 camere decomandat situat in zona Dacia , etaj 4/4 cu hidroizolatie , renovat complet , cu o suprafata de 54mp . Detine centrala termica, tamplarie pvc , usa metalica , instalatie electric... | ZDA | Agenție imobiliară"
"Apartament 3 camere, 2 bai, DECOMANDAT, 72 mp, etaj 4, Nicolina",105900.0,105 900 €,https://www.storia.ro/ro/oferta/apartament-3-camere-2-bai-decomandat-72-mp-etaj-4-nicolina-IDGqeb,"Apartament 3 camere, 2 bai, DECOMANDAT, mobilat si utilat, aflat la etajul 4/4, intr-un bloc din anul 1984 din zona Nicolina - prima statie
Apartamentul are o suprafata de aproximativ 72 mp si este compus din: camera de zi, bucatarie separata, 2 dormitoare, 2 bai ( una cu geam ), hol cu spatiu pentru dressing si balcon inchis;
Blocul se afla in zona Clopotari, aproape de prima statie de tramvai Nicolina si la doar cateva minute fata de Palas;
Imobilul detine centrala termica si tamplarie pvc termopan, iar in rest necesita renovare!
Se accepta credit!
Pentru detalii si vizionari va rugam sunati!","Adăugat acum 5 zile | ... | ... | ... | ... | ... | ... | ... | 1 | / | 10 | 105 900 € | 1471 €/m² | Apartament 3 camere, 2 bai, DECOMANDAT, 72 mp, etaj 4, Nicolina | Nicolina 1, Iasi, Iasi | Numărul de camere | 3 camere | Prețul pe metru pătrat | 72 m² | Etaj | etajul 4 | Vezi descrierea anunțului | Apartament 3 camere, 2 bai, DECOMANDAT, mobilat si utilat, aflat la etajul 4/4, intr-un bloc din anul 1984 din zona Nicolina - prima statieApartamentul are o suprafata de aproximativ 72 mp si este com... | Greenland Imobiliare | Agenție imobiliară"
Dacia - Lidl - Apartament 2 camere - liber,70000.0,70 000 €,https://www.storia.ro/ro/oferta/dacia-lidl-apartament-2-camere-liber-IDGqdX,"Apartament 2 camere semidecomandat situat la parter intr o cladire de 4 etaje , zona Dacia - Lidl , suprafata 39mp . Detine centrala termica , tamplarie pvc . 
Necesita personalizare .
Pret 70.000 euro 
Detalii la tel 0770/368/722 Unu Imobiliare","Adăugat acum 5 zile | ... | ... | 1 | / | 5 | 70 000 € | 1795 €/m² | Dacia - Lidl - Apartament 2 camere - liber | Dacia, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 39 m² | Etaj | parter | Vezi descrierea anunțului | Apartament 2 camere semidecomandat situat la parter intr o cladire de 4 etaje , zona Dacia - Lidl , suprafata 39mp . Detine centrala termica , tamplarie pvc . Necesita personalizare .Pret 70.000 euro ... | ZDA | Agenție imobiliară"
Etaj 2-Tatarasi Kaufland-1 Camera-bloc nou intabulat,88000.0,88 000 €,https://www.storia.ro/ro/oferta/etaj-2-tatarasi-kaufland-1-camera-bloc-nou-intabulat-IDGqdU,"Va propunem spre vanzare un apartament cu 1 camera decomandat de 40mp situat in zona Tatarasi-Kaufland,la etajul 2/8  cu lift intr-un bloc nou intabulat,cu acces rapid catre mijloacele de transport in comun.
Apartamentul beneficiaza de centrala termica,balcon,usa metalica securizata,termopan,gresie,faianta,parchet.Se vinde complet mobilat si utilat.","Adăugat acum 5 zile | ... | ... | ... | ... | 1 | / | 7 | 88 000 € | 2200 €/m² | Etaj 2-Tatarasi Kaufland-1 Camera-bloc nou intabulat | Tatarasi Sud, Iasi, Iasi | Numărul de camere | 1 cameră | Prețul pe metru pătrat | 40 m² | Etaj | etajul 2 | Vezi descrierea anunțului | Va propunem spre vanzare un apartament cu 1 camera decomandat de 40mp situat in zona Tatarasi-Kaufland,la etajul 2/8  cu lift intr-un bloc nou intabulat,cu acces rapid catre mijloacele de transport in... | ZDA | Agenție imobiliară"
"Apartament Nou 3 camere  de vanzare  Galata,",137784.0,137 784 €,https://www.storia.ro/ro/oferta/apartament-nou-3-camere-de-vanzare-galata-IDGqcS,"Apartament cu 3 camere cu o suprafata generoasa de 70 de mp.
Descoperiți un stil de viață cu adevărat unic , într-un complex rezidential privat situat aproape de centrul Iașului. Aici  este locul unde veți descoperi libertatea de a trăi in mijlocul naturii, fără a renunța la avantajele vieții urbane.
Ansamblul rezidențial pune la dispozitie 380 de apartamente noi de vânzare meticulos proiectate, este ușor accesibil, fiind situat la doar 15 minute de centrul orașului, la jumătatea distanței dintre Nicolina – Belvedere și Family Market Miroslava, oferind un echilibru ideal între confort și liniște. Proximitatea față de instituții de educație vă va asigura un mediu propice pentru întreaga familie. Întreaga zonă de dezvoltare este ferită de traficul auto intens, garantând astfel un mediu sigur și confortabil.
Apartamentele sunt disponibile în diverse configurări, fiind dotate cu finisaje premium, ce reflectă calitatea si eleganța, pentru a ridica astfel standardele de locuire la cel mai inalt nivel.
Durabilitatea in timp este asigurată de pardoselile alese cu grija, feroneria de ultimă generație, tâmplăria PVC cu geam termopan și instalațiile sanitare de top.  Fie că este vorba de apartamente cu 1, 2 sau 3 camere, fiecare locuință este gândită pentru a maximiza confortul dumneavoastră și pentru a asigura un standard de viață superior.
Fiecare apartament este proiectat cu atenție pentru a optimiza spațiul și a asigura un flux natural de lumină, conferind astfel un ambient cald și primitor. Ansamblul beneficiaza de o pista pentru biciclete, amenajari exterioare cu spatii verzi,  incurajand astfel petrecerea timpului liber in natura.
Va invităm sa cunoasteti ansamblul rezidential unde veti gasi echilibrul perfect intre modern si natura.
Detalii constructie;
 
termosistemul blocurilor va fi de 10 cm
tamplaria tip termopan cu profil din PVC
apartamentele se predau la cheie cu toate utilitatile racordate
instalatiile electrice, gaze si apa vor fi contorizate individual pe fiecare apartament
apartamentele vor fi dotate cu centrala termica individuala
usa metalica la intrare in apartament
usi din lemn la interior
gresie pe holuri, baie si bucatarie
compartimentarea apartamentelor este reusita si functionala.
fiecare apartament va avea unul sau doua balcoane in functie de amplasarea acestuia pe etaj
bai complet echipate
Utilitati:
 
Gaz
Apa
Canalizare
Curent electric
Internet
Pretul afisat nu include T.V.A si locul de parcare oferindu-va transparenta si claritatea necesara in procesul de achizitie.","Adăugat acum 5 zile | ... | ... | 1 | / | 5 | 137 784 € | 1968 €/m² | Apartament Nou 3 camere  de vanzare  Galata, | Galata, Iasi, Iasi | Numărul de camere | 3 camere | Prețul pe metru pătrat | 70 m² | Etaj | etajul 2 | Vezi descrierea anunțului | Apartament cu 3 camere cu o suprafata generoasa de 70 de mp.Descoperi&#539;i un stil de via&#539;&#259; cu adev&#259;rat unic , &icirc;ntr-un complex rezidential privat situat aproape de centrul Ia&#5... | FIDELIA CASA ALEXANDRU SRL | Agenție imobiliară"
